Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , Filename, Num_Colors, Learning, Passes, MSE, ERR , , 
baboon.ppm, 32, 0.700000, 0.500000, 375.157302, , ,baboon.ppm, 64, 0.700000, 0.500000, 239.041864, , ,baboon.ppm, 128, 0.700000, 0.500000, 154.373244, , ,baboon.ppm, 256, 0.700000, 0.500000, 100.346300, , ,fish.ppm, 32, 0.700000, 0.500000, 158.623503, , ,fish.ppm, 64, 0.700000, 0.500000, 98.899549, , ,fish.ppm, 128, 0.700000, 0.500000, 62.838395, , ,fish.ppm, 256, 0.700000, 0.500000, 39.501105, , ,lenna.ppm, 32, 0.700000, 0.500000, 131.508515, , ,lenna.ppm, 64, 0.700000, 0.500000, 76.749013, , ,lenna.ppm, 128, 0.700000, 0.500000, 49.746905, , ,lenna.ppm, 256, 0.700000, 0.500000, 32.791680, , ,goldhill.ppm, 32, 0.700000, 0.500000, 150.497143, , ,goldhill.ppm, 64, 0.700000, 0.500000, 87.623854, , ,goldhill.ppm, 128, 0.700000, 0.500000, 55.936199, , ,goldhill.ppm, 256, 0.700000, 0.500000, 38.259195, , ,kodim05.ppm, 32, 0.700000, 0.500000, 232.855780, , ,kodim05.ppm, 64, 0.700000, 0.500000, 132.307395, , ,kodim05.ppm, 128, 0.700000, 0.500000, 81.196399, , ,kodim05.ppm, 256, 0.700000, 0.500000, 50.169053, , ,kodim23.ppm, 32, 0.700000, 0.500000, 249.039956, , ,kodim23.ppm, 64, 0.700000, 0.500000, 134.691370, , ,kodim23.ppm, 128, 0.700000, 0.500000, 81.311798, , ,kodim23.ppm, 256, 0.700000, 0.500000, 49.145973, , ,peppers.ppm, 32, 0.700000, 0.500000, 264.002409, , ,peppers.ppm, 64, 0.700000, 0.500000, 151.689764, , ,peppers.ppm, 128, 0.700000, 0.500000, 92.279321, , ,peppers.ppm, 256, 0.700000, 0.500000, 62.124599, , ,pills.ppm, 32, 0.700000, 0.500000, 202.662192, , ,pills.ppm, 64, 0.700000, 0.500000, 114.920265, , ,pills.ppm, 128, 0.700000, 0.500000, 70.467871, , ,pills.ppm, 256, 0.700000, 0.500000, 45.521304, , ,
baboon.ppm, 32, 0.700000, 0.250000, 380.575520, , ,baboon.ppm, 64, 0.700000, 0.250000, 241.774981, , ,baboon.ppm, 128, 0.700000, 0.250000, 157.271350, , ,baboon.ppm, 256, 0.700000, 0.250000, 103.799626, , ,fish.ppm, 32, 0.700000, 0.250000, 158.578559, , ,fish.ppm, 64, 0.700000, 0.250000, 102.839109, , ,fish.ppm, 128, 0.700000, 0.250000, 64.429371, , ,fish.ppm, 256, 0.700000, 0.250000, 40.541234, , ,lenna.ppm, 32, 0.700000, 0.250000, 132.849440, , ,lenna.ppm, 64, 0.700000, 0.250000, 79.322249, , ,lenna.ppm, 128, 0.700000, 0.250000, 50.872137, , ,lenna.ppm, 256, 0.700000, 0.250000, 34.158961, , ,goldhill.ppm, 32, 0.700000, 0.250000, 152.579511, , ,goldhill.ppm, 64, 0.700000, 0.250000, 91.356864, , ,goldhill.ppm, 128, 0.700000, 0.250000, 59.093372, , ,goldhill.ppm, 256, 0.700000, 0.250000, 39.659783, , ,kodim05.ppm, 32, 0.700000, 0.250000, 222.044033, , ,kodim05.ppm, 64, 0.700000, 0.250000, 139.841726, , ,kodim05.ppm, 128, 0.700000, 0.250000, 88.524470, , ,kodim05.ppm, 256, 0.700000, 0.250000, 53.497006, , ,kodim23.ppm, 32, 0.700000, 0.250000, 252.089148, , ,kodim23.ppm, 64, 0.700000, 0.250000, 136.036841, , ,kodim23.ppm, 128, 0.700000, 0.250000, 82.693168, , ,kodim23.ppm, 256, 0.700000, 0.250000, 50.795131, , ,peppers.ppm, 32, 0.700000, 0.250000, 269.401897, , ,peppers.ppm, 64, 0.700000, 0.250000, 157.865091, , ,peppers.ppm, 128, 0.700000, 0.250000, 96.345861, , ,peppers.ppm, 256, 0.700000, 0.250000, 64.139065, , ,pills.ppm, 32, 0.700000, 0.250000, 201.179032, , ,pills.ppm, 64, 0.700000, 0.250000, 115.427294, , ,pills.ppm, 128, 0.700000, 0.250000, 72.529118, , ,pills.ppm, 256, 0.700000, 0.250000, 46.712009, , ,
baboon.ppm, 32, 0.800000, 1.000000, 377.286943, , ,baboon.ppm, 64, 0.800000, 1.000000, 238.404955, , ,baboon.ppm, 128, 0.800000, 1.000000, 155.086705, , ,baboon.ppm, 256, 0.800000, 1.000000, 101.037470, , ,fish.ppm, 32, 0.800000, 1.000000, 158.891091, , ,fish.ppm, 64, 0.800000, 1.000000, 100.277534, , ,fish.ppm, 128, 0.800000, 1.000000, 63.017064, , ,fish.ppm, 256, 0.800000, 1.000000, 38.340529, , ,lenna.ppm, 32, 0.800000, 1.000000, 132.687042, , ,lenna.ppm, 64, 0.800000, 1.000000, 77.919081, , ,lenna.ppm, 128, 0.800000, 1.000000, 50.065799, , ,lenna.ppm, 256, 0.800000, 1.000000, 32.666442, , ,goldhill.ppm, 32, 0.800000, 1.000000, 147.784201, , ,goldhill.ppm, 64, 0.800000, 1.000000, 87.835284, , ,goldhill.ppm, 128, 0.800000, 1.000000, 56.585320, , ,goldhill.ppm, 256, 0.800000, 1.000000, 38.220310, , ,kodim05.ppm, 32, 0.800000, 1.000000, 211.451259, , ,kodim05.ppm, 64, 0.800000, 1.000000, 139.078482, , ,kodim05.ppm, 128, 0.800000, 1.000000, 82.359476, , ,kodim05.ppm, 256, 0.800000, 1.000000, 50.182496, , ,kodim23.ppm, 32, 0.800000, 1.000000, 248.103951, , ,kodim23.ppm, 64, 0.800000, 1.000000, 141.387540, , ,kodim23.ppm, 128, 0.800000, 1.000000, 84.826489, , ,kodim23.ppm, 256, 0.800000, 1.000000, 49.993730, , ,peppers.ppm, 32, 0.800000, 1.000000, 269.351463, , ,peppers.ppm, 64, 0.800000, 1.000000, 155.784083, , ,peppers.ppm, 128, 0.800000, 1.000000, 94.534059, , ,peppers.ppm, 256, 0.800000, 1.000000, 61.493881, , ,pills.ppm, 32, 0.800000, 1.000000, 202.852755, , ,pills.ppm, 64, 0.800000, 1.000000, 114.813214, , ,pills.ppm, 128, 0.800000, 1.000000, 71.254953, , ,pills.ppm, 256, 0.800000, 1.000000, 45.830156, , ,
baboon.ppm, 32, 0.800000, 0.750000, 376.090110, , ,baboon.ppm, 64, 0.800000, 0.750000, 239.725518, , ,baboon.ppm, 128, 0.800000, 0.750000, 154.965881, , ,baboon.ppm, 256, 0.800000, 0.750000, 101.710181, , ,fish.ppm, 32, 0.800000, 0.750000, 155.712589, , ,fish.ppm, 64, 0.800000, 0.750000, 102.754864, , ,fish.ppm, 128, 0.800000, 0.750000, 62.811157, , ,fish.ppm, 256, 0.800000, 0.750000, 39.258503, , ,lenna.ppm, 32, 0.800000, 0.750000, 132.470036, , ,lenna.ppm, 64, 0.800000, 0.750000, 77.853538, , ,lenna.ppm, 128, 0.800000, 0.750000, 49.870451, , ,lenna.ppm, 256, 0.800000, 0.750000, 33.003010, , ,goldhill.ppm, 32, 0.800000, 0.750000, 148.750723, , ,goldhill.ppm, 64, 0.800000, 0.750000, 89.131273, , ,goldhill.ppm, 128, 0.800000, 0.750000, 58.205906, , ,goldhill.ppm, 256, 0.800000, 0.750000, 38.504028, , ,kodim05.ppm, 32, 0.800000, 0.750000, 229.657936, , ,kodim05.ppm, 64, 0.800000, 0.750000, 143.709918, , ,kodim05.ppm, 128, 0.800000, 0.750000, 85.736503, , ,kodim05.ppm, 256, 0.800000, 0.750000, 50.995946, , ,kodim23.ppm, 32, 0.800000, 0.750000, 249.779745, , ,kodim23.ppm, 64, 0.800000, 0.750000, 134.925711, , ,kodim23.ppm, 128, 0.800000, 0.750000, 81.528411, , ,kodim23.ppm, 256, 0.800000, 0.750000, 49.791230, , ,peppers.ppm, 32, 0.800000, 0.750000, 271.937210, , ,peppers.ppm, 64, 0.800000, 0.750000, 155.351217, , ,peppers.ppm, 128, 0.800000, 0.750000, 95.727454, , ,peppers.ppm, 256, 0.800000, 0.750000, 62.760529, , ,pills.ppm, 32, 0.800000, 0.750000, 208.182678, , ,pills.ppm, 64, 0.800000, 0.750000, 116.086018, , ,pills.ppm, 128, 0.800000, 0.750000, 71.552433, , ,pills.ppm, 256, 0.800000, 0.750000, 46.546011, , ,
baboon.ppm, 32, 0.800000, 0.500000, 378.581162, , ,baboon.ppm, 64, 0.800000, 0.500000, 241.541206, , ,baboon.ppm, 128, 0.800000, 0.500000, 156.701540, , ,baboon.ppm, 256, 0.800000, 0.500000, 103.440661, , ,fish.ppm, 32, 0.800000, 0.500000, 158.304812, , ,fish.ppm, 64, 0.800000, 0.500000, 108.414746, , ,fish.ppm, 128, 0.800000, 0.500000, 64.833831, , ,fish.ppm, 256, 0.800000, 0.500000, 39.623920, , ,lenna.ppm, 32, 0.800000, 0.500000, 135.163143, , ,lenna.ppm, 64, 0.800000, 0.500000, 78.282332, , ,lenna.ppm, 128, 0.800000, 0.500000, 50.501521, , ,lenna.ppm, 256, 0.800000, 0.500000, 33.700037, , ,goldhill.ppm, 32, 0.800000, 0.500000, 147.070108, , ,goldhill.ppm, 64, 0.800000, 0.500000, 90.562918, , ,goldhill.ppm, 128, 0.800000, 0.500000, 58.132638, , ,goldhill.ppm, 256, 0.800000, 0.500000, 39.522975, , ,kodim05.ppm, 32, 0.800000, 0.500000, 226.524259, , ,kodim05.ppm, 64, 0.800000, 0.500000, 140.580287, , ,kodim05.ppm, 128, 0.800000, 0.500000, 86.306107, , ,kodim05.ppm, 256, 0.800000, 0.500000, 51.581415, , ,kodim23.ppm, 32, 0.800000, 0.500000, 252.421982, , ,kodim23.ppm, 64, 0.800000, 0.500000, 141.478559, , ,kodim23.ppm, 128, 0.800000, 0.500000, 84.257107, , ,kodim23.ppm, 256, 0.800000, 0.500000, 50.481568, , ,peppers.ppm, 32, 0.800000, 0.500000, 266.253097, , ,peppers.ppm, 64, 0.800000, 0.500000, 157.141513, , ,peppers.ppm, 128, 0.800000, 0.500000, 96.668607, , ,peppers.ppm, 256, 0.800000, 0.500000, 63.648010, , ,pills.ppm, 32, 0.800000, 0.500000, 207.373155, , ,pills.ppm, 64, 0.800000, 0.500000, 120.036015, , ,pills.ppm, 128, 0.800000, 0.500000, 73.680763, , ,pills.ppm, 256, 0.800000, 0.500000, 46.938014, , ,
baboon.ppm, 32, 0.800000, 0.250000, 381.930617, , ,baboon.ppm, 64, 0.800000, 0.250000, 240.816692, , ,baboon.ppm, 128, 0.800000, 0.250000, 159.515494, , ,baboon.ppm, 256, 0.800000, 0.250000, 106.130788, , ,fish.ppm, 32, 0.800000, 0.250000, 174.741392, , ,fish.ppm, 64, 0.800000, 0.250000, 103.030305, , ,fish.ppm, 128, 0.800000, 0.250000, 66.876710, , ,fish.ppm, 256, 0.800000, 0.250000, 41.082181, , ,lenna.ppm, 32, 0.800000, 0.250000, 136.414132, , ,lenna.ppm, 64, 0.800000, 0.250000, 81.097961, , ,lenna.ppm, 128, 0.800000, 0.250000, 52.097661, , ,lenna.ppm, 256, 0.800000, 0.250000, 34.616023, , ,goldhill.ppm, 32, 0.800000, 0.250000, 155.544993, , ,goldhill.ppm, 64, 0.800000, 0.250000, 92.794753, , ,goldhill.ppm, 128, 0.800000, 0.250000, 60.431242, , ,goldhill.ppm, 256, 0.800000, 0.250000, 40.293866, , ,kodim05.ppm, 32, 0.800000, 0.250000, 235.931646, , ,kodim05.ppm, 64, 0.800000, 0.250000, 150.276523, , ,kodim05.ppm, 128, 0.800000, 0.250000, 87.555971, , ,kodim05.ppm, 256, 0.800000, 0.250000, 55.518574, , ,kodim23.ppm, 32, 0.800000, 0.250000, 257.258760, , ,kodim23.ppm, 64, 0.800000, 0.250000, 142.553093, , ,kodim23.ppm, 128, 0.800000, 0.250000, 85.506699, , ,kodim23.ppm, 256, 0.800000, 0.250000, 52.418316, , ,peppers.ppm, 32, 0.800000, 0.250000, 274.810447, , ,peppers.ppm, 64, 0.800000, 0.250000, 158.915669, , ,peppers.ppm, 128, 0.800000, 0.250000, 96.123233, , ,peppers.ppm, 256, 0.800000, 0.250000, 66.751722, , ,pills.ppm, 32, 0.800000, 0.250000, 205.842074, , ,pills.ppm, 64, 0.800000, 0.250000, 119.591598, , ,pills.ppm, 128, 0.800000, 0.250000, 75.960665, , ,pills.ppm, 256, 0.800000, 0.250000, 49.081226, , ,
baboon.ppm, 32, 0.900000, 1.000000, 384.620758, , ,baboon.ppm, 64, 0.900000, 1.000000, 243.941592, , ,baboon.ppm, 128, 0.900000, 1.000000, 157.281235, , ,baboon.ppm, 256, 0.900000, 1.000000, 103.964128, , ,fish.ppm, 32, 0.900000, 1.000000, 160.594938, , ,fish.ppm, 64, 0.900000, 1.000000, 99.757779, , ,fish.ppm, 128, 0.900000, 1.000000, 66.707295, , ,fish.ppm, 256, 0.900000, 1.000000, 40.981599, , ,lenna.ppm, 32, 0.900000, 1.000000, 136.288997, , ,lenna.ppm, 64, 0.900000, 1.000000, 79.961172, , ,lenna.ppm, 128, 0.900000, 1.000000, 51.190122, , ,lenna.ppm, 256, 0.900000, 1.000000, 33.859351, , ,goldhill.ppm, 32, 0.900000, 1.000000, 157.747566, , ,goldhill.ppm, 64, 0.900000, 1.000000, 93.043270, , ,goldhill.ppm, 128, 0.900000, 1.000000, 59.260117, , ,goldhill.ppm, 256, 0.900000, 1.000000, 40.053400, , ,kodim05.ppm, 32, 0.900000, 1.000000, 234.373041, , ,kodim05.ppm, 64, 0.900000, 1.000000, 153.183749, , ,kodim05.ppm, 128, 0.900000, 1.000000, 86.694377, , ,kodim05.ppm, 256, 0.900000, 1.000000, 54.222709, , ,kodim23.ppm, 32, 0.900000, 1.000000, 256.964732, , ,kodim23.ppm, 64, 0.900000, 1.000000, 145.408238, , ,kodim23.ppm, 128, 0.900000, 1.000000, 85.503832, , ,kodim23.ppm, 256, 0.900000, 1.000000, 51.269731, , ,peppers.ppm, 32, 0.900000, 1.000000, 267.704709, , ,peppers.ppm, 64, 0.900000, 1.000000, 158.730998, , ,peppers.ppm, 128, 0.900000, 1.000000, 98.111013, , ,peppers.ppm, 256, 0.900000, 1.000000, 64.675401, , ,pills.ppm, 32, 0.900000, 1.000000, 215.994533, , ,pills.ppm, 64, 0.900000, 1.000000, 121.206832, , ,pills.ppm, 128, 0.900000, 1.000000, 74.060966, , ,pills.ppm, 256, 0.900000, 1.000000, 48.652281, , ,
baboon.ppm, 32, 0.900000, 0.750000, 386.282442, , ,baboon.ppm, 64, 0.900000, 0.750000, 243.109859, , ,baboon.ppm, 128, 0.900000, 0.750000, 158.921143, , ,baboon.ppm, 256, 0.900000, 0.750000, 104.287006, , ,fish.ppm, 32, 0.900000, 0.750000, 171.234939, , ,fish.ppm, 64, 0.900000, 0.750000, 102.892120, , ,fish.ppm, 128, 0.900000, 0.750000, 66.480374, , ,fish.ppm, 256, 0.900000, 0.750000, 39.754473, , ,lenna.ppm, 32, 0.900000, 0.750000, 139.018699, , ,lenna.ppm, 64, 0.900000, 0.750000, 80.385244, , ,lenna.ppm, 128, 0.900000, 0.750000, 51.129953, , ,lenna.ppm, 256, 0.900000, 0.750000, 34.028950, , ,goldhill.ppm, 32, 0.900000, 0.750000, 153.100686, , ,goldhill.ppm, 64, 0.900000, 0.750000, 92.062567, , ,goldhill.ppm, 128, 0.900000, 0.750000, 59.883889, , ,goldhill.ppm, 256, 0.900000, 0.750000, 40.358628, , ,kodim05.ppm, 32, 0.900000, 0.750000, 237.829845, , ,kodim05.ppm, 64, 0.900000, 0.750000, 152.204330, , ,kodim05.ppm, 128, 0.900000, 0.750000, 87.666468, , ,kodim05.ppm, 256, 0.900000, 0.750000, 53.733366, , ,kodim23.ppm, 32, 0.900000, 0.750000, 253.693017, , ,kodim23.ppm, 64, 0.900000, 0.750000, 142.662792, , ,kodim23.ppm, 128, 0.900000, 0.750000, 84.488747, , ,kodim23.ppm, 256, 0.900000, 0.750000, 51.252045, , ,peppers.ppm, 32, 0.900000, 0.750000, 270.182112, , ,peppers.ppm, 64, 0.900000, 0.750000, 160.061029, , ,peppers.ppm, 128, 0.900000, 0.750000, 100.080590, , ,peppers.ppm, 256, 0.900000, 0.750000, 65.304426, , ,pills.ppm, 32, 0.900000, 0.750000, 212.982498, , ,pills.ppm, 64, 0.900000, 0.750000, 124.207380, , ,pills.ppm, 128, 0.900000, 0.750000, 73.266692, , ,pills.ppm, 256, 0.900000, 0.750000, 48.554009, , ,
baboon.ppm, 32, 0.900000, 0.500000, 381.801934, , ,baboon.ppm, 64, 0.900000, 0.500000, 243.025440, , ,baboon.ppm, 128, 0.900000, 0.500000, 162.087210, , ,baboon.ppm, 256, 0.900000, 0.500000, 106.090335, , ,fish.ppm, 32, 0.900000, 0.500000, 166.879321, , ,fish.ppm, 64, 0.900000, 0.500000, 102.182908, , ,fish.ppm, 128, 0.900000, 0.500000, 66.983685, , ,fish.ppm, 256, 0.900000, 0.500000, 40.663990, , ,lenna.ppm, 32, 0.900000, 0.500000, 137.870488, , ,lenna.ppm, 64, 0.900000, 0.500000, 81.138574, , ,lenna.ppm, 128, 0.900000, 0.500000, 51.509520, , ,lenna.ppm, 256, 0.900000, 0.500000, 34.711819, , ,goldhill.ppm, 32, 0.900000, 0.500000, 156.242017, , ,goldhill.ppm, 64, 0.900000, 0.500000, 95.242354, , ,goldhill.ppm, 128, 0.900000, 0.500000, 61.658344, , ,goldhill.ppm, 256, 0.900000, 0.500000, 40.882955, , ,kodim05.ppm, 32, 0.900000, 0.500000, 264.555712, , ,kodim05.ppm, 64, 0.900000, 0.500000, 155.886514, , ,kodim05.ppm, 128, 0.900000, 0.500000, 90.458845, , ,kodim05.ppm, 256, 0.900000, 0.500000, 55.396890, , ,kodim23.ppm, 32, 0.900000, 0.500000, 255.268353, , ,kodim23.ppm, 64, 0.900000, 0.500000, 140.424863, , ,kodim23.ppm, 128, 0.900000, 0.500000, 86.721093, , ,kodim23.ppm, 256, 0.900000, 0.500000, 52.993063, , ,peppers.ppm, 32, 0.900000, 0.500000, 275.403137, , ,peppers.ppm, 64, 0.900000, 0.500000, 161.910710, , ,peppers.ppm, 128, 0.900000, 0.500000, 99.592807, , ,peppers.ppm, 256, 0.900000, 0.500000, 66.988873, , ,pills.ppm, 32, 0.900000, 0.500000, 211.092948, , ,pills.ppm, 64, 0.900000, 0.500000, 124.192699, , ,pills.ppm, 128, 0.900000, 0.500000, 75.901298, , ,pills.ppm, 256, 0.900000, 0.500000, 49.040000, , ,
baboon.ppm, 32, 0.900000, 0.250000, 387.680159, , ,baboon.ppm, 64, 0.900000, 0.250000, 247.643692, , ,baboon.ppm, 128, 0.900000, 0.250000, 162.996508, , ,baboon.ppm, 256, 0.900000, 0.250000, 109.064976, , ,fish.ppm, 32, 0.900000, 0.250000, 164.008692, , ,fish.ppm, 64, 0.900000, 0.250000, 112.854142, , ,fish.ppm, 128, 0.900000, 0.250000, 67.355977, , ,fish.ppm, 256, 0.900000, 0.250000, 42.145217, , ,lenna.ppm, 32, 0.900000, 0.250000, 138.086691, , ,lenna.ppm, 64, 0.900000, 0.250000, 82.665591, , ,lenna.ppm, 128, 0.900000, 0.250000, 53.680894, , ,lenna.ppm, 256, 0.900000, 0.250000, 35.726533, , ,goldhill.ppm, 32, 0.900000, 0.250000, 155.611587, , ,goldhill.ppm, 64, 0.900000, 0.250000, 98.265393, , ,goldhill.ppm, 128, 0.900000, 0.250000, 63.645691, , ,goldhill.ppm, 256, 0.900000, 0.250000, 42.767707, , ,kodim05.ppm, 32, 0.900000, 0.250000, 240.977486, , ,kodim05.ppm, 64, 0.900000, 0.250000, 163.203572, , ,kodim05.ppm, 128, 0.900000, 0.250000, 91.560541, , ,kodim05.ppm, 256, 0.900000, 0.250000, 56.496922, , ,kodim23.ppm, 32, 0.900000, 0.250000, 260.921775, , ,kodim23.ppm, 64, 0.900000, 0.250000, 154.303352, , ,kodim23.ppm, 128, 0.900000, 0.250000, 88.705086, , ,kodim23.ppm, 256, 0.900000, 0.250000, 54.607230, , ,peppers.ppm, 32, 0.900000, 0.250000, 280.095880, , ,peppers.ppm, 64, 0.900000, 0.250000, 162.948061, , ,peppers.ppm, 128, 0.900000, 0.250000, 103.344858, , ,peppers.ppm, 256, 0.900000, 0.250000, 68.275084, , ,pills.ppm, 32, 0.900000, 0.250000, 217.266718, , ,pills.ppm, 64, 0.900000, 0.250000, 120.715829, , ,pills.ppm, 128, 0.900000, 0.250000, 80.131495, , ,pills.ppm, 256, 0.900000, 0.250000, 50.975298, , ,
baboon.ppm, 32, 1.000000, 1.000000, 382.570012, , ,baboon.ppm, 64, 1.000000, 1.000000, 251.751864, , ,baboon.ppm, 128, 1.000000, 1.000000, 163.535436, , ,baboon.ppm, 256, 1.000000, 1.000000, 107.306831, , ,fish.ppm, 32, 1.000000, 1.000000, 172.856150, , ,fish.ppm, 64, 1.000000, 1.000000, 106.065144, , ,fish.ppm, 128, 1.000000, 1.000000, 67.790722, , ,fish.ppm, 256, 1.000000, 1.000000, 40.428269, , ,lenna.ppm, 32, 1.000000, 1.000000, 145.401619, , ,lenna.ppm, 64, 1.000000, 1.000000, 84.180726, , ,lenna.ppm, 128, 1.000000, 1.000000, 52.786638, , ,lenna.ppm, 256, 1.000000, 1.000000, 35.195419, , ,goldhill.ppm, 32, 1.000000, 1.000000, 157.327373, , ,goldhill.ppm, 64, 1.000000, 1.000000, 100.163231, , ,goldhill.ppm, 128, 1.000000, 1.000000, 63.487749, , ,goldhill.ppm, 256, 1.000000, 1.000000, 41.885671, , ,kodim05.ppm, 32, 1.000000, 1.000000, 253.543050, , ,kodim05.ppm, 64, 1.000000, 1.000000, 159.049698, , ,kodim05.ppm, 128, 1.000000, 1.000000, 93.332436, , ,kodim05.ppm, 256, 1.000000, 1.000000, 56.201859, , ,kodim23.ppm, 32, 1.000000, 1.000000, 248.524390, , ,kodim23.ppm, 64, 1.000000, 1.000000, 149.053387, , ,kodim23.ppm, 128, 1.000000, 1.000000, 87.227144, , ,kodim23.ppm, 256, 1.000000, 1.000000, 53.953137, , ,peppers.ppm, 32, 1.000000, 1.000000, 274.330966, , ,peppers.ppm, 64, 1.000000, 1.000000, 165.433388, , ,peppers.ppm, 128, 1.000000, 1.000000, 100.629818, , ,peppers.ppm, 256, 1.000000, 1.000000, 68.121149, , ,pills.ppm, 32, 1.000000, 1.000000, 215.812965, , ,pills.ppm, 64, 1.000000, 1.000000, 126.605458, , ,pills.ppm, 128, 1.000000, 1.000000, 80.654356, , ,pills.ppm, 256, 1.000000, 1.000000, 50.595391, , ,
baboon.ppm, 32, 1.000000, 0.750000, 394.285850, , ,baboon.ppm, 64, 1.000000, 0.750000, 248.135034, , ,baboon.ppm, 128, 1.000000, 0.750000, 164.088699, , ,baboon.ppm, 256, 1.000000, 0.750000, 108.760315, , ,fish.ppm, 32, 1.000000, 0.750000, 189.981364, , ,fish.ppm, 64, 1.000000, 0.750000, 106.288395, , ,fish.ppm, 128, 1.000000, 0.750000, 67.151621, , ,fish.ppm, 256, 1.000000, 0.750000, 41.766992, , ,lenna.ppm, 32, 1.000000, 0.750000, 140.188606, , ,lenna.ppm, 64, 1.000000, 0.750000, 84.078331, , ,lenna.ppm, 128, 1.000000, 0.750000, 53.263806, , ,lenna.ppm, 256, 1.000000, 0.750000, 35.633562, , ,goldhill.ppm, 32, 1.000000, 0.750000, 161.662790, , ,goldhill.ppm, 64, 1.000000, 0.750000, 99.965794, , ,goldhill.ppm, 128, 1.000000, 0.750000, 63.175586, , ,goldhill.ppm, 256, 1.000000, 0.750000, 43.017838, , ,kodim05.ppm, 32, 1.000000, 0.750000, 252.979297, , ,kodim05.ppm, 64, 1.000000, 0.750000, 164.363696, , ,kodim05.ppm, 128, 1.000000, 0.750000, 95.232956, , ,kodim05.ppm, 256, 1.000000, 0.750000, 57.712227, , ,kodim23.ppm, 32, 1.000000, 0.750000, 258.711482, , ,kodim23.ppm, 64, 1.000000, 0.750000, 151.178516, , ,kodim23.ppm, 128, 1.000000, 0.750000, 89.922916, , ,kodim23.ppm, 256, 1.000000, 0.750000, 54.447959, , ,peppers.ppm, 32, 1.000000, 0.750000, 280.060307, , ,peppers.ppm, 64, 1.000000, 0.750000, 165.259727, , ,peppers.ppm, 128, 1.000000, 0.750000, 103.076624, , ,peppers.ppm, 256, 1.000000, 0.750000, 68.870404, , ,pills.ppm, 32, 1.000000, 0.750000, 214.196382, , ,pills.ppm, 64, 1.000000, 0.750000, 127.530144, , ,pills.ppm, 128, 1.000000, 0.750000, 80.032895, , ,pills.ppm, 256, 1.000000, 0.750000, 51.135711, , ,
